date_id,date,year,quarter,month,week,is_weekend,is_holiday
634,2023-09-26,2023,3,9,39,0,0
635,2023-09-27,2023,3,9,39,0,0
636,2023-09-28,2023,3,9,39,0,0
637,2023-09-29,2023,3,9,39,0,0
638,2023-09-30,2023,3,9,39,1,0
639,2023-10-01,2023,4,10,39,1,0
640,2023-10-02,2023,4,10,40,0,0
641,2023-10-03,2023,4,10,40,0,0
642,2023-10-04,2023,4,10,40,0,0
643,2023-10-05,2023,4,10,40,0,0
644,2023-10-06,2023,4,10,40,0,0
645,2023-10-07,2023,4,10,40,1,0
646,2023-10-08,2023,4,10,40,1,0
647,2023-10-09,2023,4,10,41,0,0
648,2023-10-10,2023,4,10,41,0,0
649,2023-10-11,2023,4,10,41,0,0
650,2023-10-12,2023,4,10,41,0,0
651,2023-10-13,2023,4,10,41,0,0
652,2023-10-14,2023,4,10,41,1,0
653,2023-10-15,2023,4,10,41,1,0
654,2023-10-16,2023,4,10,42,0,0
655,2023-10-17,2023,4,10,42,0,0
656,2023-10-18,2023,4,10,42,0,0
657,2023-10-19,2023,4,10,42,0,0
658,2023-10-20,2023,4,10,42,0,0
659,2023-10-21,2023,4,10,42,1,0
660,2023-10-22,2023,4,10,42,1,0
661,2023-10-23,2023,4,10,43,0,0
662,2023-10-24,2023,4,10,43,0,0
663,2023-10-25,2023,4,10,43,0,0
664,2023-10-26,2023,4,10,43,0,0
665,2023-10-27,2023,4,10,43,0,0
666,2023-10-28,2023,4,10,43,1,0
667,2023-10-29,2023,4,10,43,1,0
668,2023-10-30,2023,4,10,44,0,0
669,2023-10-31,2023,4,10,44,0,0
670,2023-11-01,2023,4,11,44,0,0
671,2023-11-02,2023,4,11,44,0,0
672,2023-11-03,2023,4,11,44,0,0
673,2023-11-04,2023,4,11,44,1,0
674,2023-11-05,2023,4,11,44,1,0
675,2023-11-06,2023,4,11,45,0,0
676,2023-11-07,2023,4,11,45,0,0
677,2023-11-08,2023,4,11,45,0,0
678,2023-11-09,2023,4,11,45,0,0
679,2023-11-10,2023,4,11,45,0,1
680,2023-11-11,2023,4,11,45,1,0
681,2023-11-12,2023,4,11,45,1,0
682,2023-11-13,2023,4,11,46,0,0
683,2023-11-14,2023,4,11,46,0,0
684,2023-11-15,2023,4,11,46,0,0
685,2023-11-16,2023,4,11,46,0,0
686,2023-11-17,2023,4,11,46,0,0
687,2023-11-18,2023,4,11,46,1,0
688,2023-11-19,2023,4,11,46,1,0
689,2023-11-20,2023,4,11,47,0,0
690,2023-11-21,2023,4,11,47,0,0
691,2023-11-22,2023,4,11,47,0,0
692,2023-11-23,2023,4,11,47,0,1
693,2023-11-24,2023,4,11,47,0,0
694,2023-11-25,2023,4,11,47,1,0
695,2023-11-26,2023,4,11,47,1,0
696,2023-11-27,2023,4,11,48,0,0
697,2023-11-28,2023,4,11,48,0,0
698,2023-11-29,2023,4,11,48,0,0
699,2023-11-30,2023,4,11,48,0,0
700,2023-12-01,2023,4,12,48,0,0
701,2023-12-02,2023,4,12,48,1,0
702,2023-12-03,2023,4,12,48,1,0
703,2023-12-04,2023,4,12,49,0,0
704,2023-12-05,2023,4,12,49,0,0
705,2023-12-06,2023,4,12,49,0,0
706,2023-12-07,2023,4,12,49,0,0
707,2023-12-08,2023,4,12,49,0,0
708,2023-12-09,2023,4,12,49,1,0
709,2023-12-10,2023,4,12,49,1,0
710,2023-12-11,2023,4,12,50,0,0
711,2023-12-12,2023,4,12,50,0,0
712,2023-12-13,2023,4,12,50,0,0
713,2023-12-14,2023,4,12,50,0,0
714,2023-12-15,2023,4,12,50,0,0
715,2023-12-16,2023,4,12,50,1,0
716,2023-12-17,2023,4,12,50,1,0
717,2023-12-18,2023,4,12,51,0,0
718,2023-12-19,2023,4,12,51,0,0
719,2023-12-20,2023,4,12,51,0,0
720,2023-12-21,2023,4,12,51,0,0
721,2023-12-22,2023,4,12,51,0,0
722,2023-12-23,2023,4,12,51,1,0
723,2023-12-24,2023,4,12,51,1,0
724,2023-12-25,2023,4,12,52,0,1
725,2023-12-26,2023,4,12,52,0,0
726,2023-12-27,2023,4,12,52,0,0
727,2023-12-28,2023,4,12,52,0,0
728,2023-12-29,2023,4,12,52,0,0
729,2023-12-30,2023,4,12,52,1,0
730,2023-12-31,2023,4,12,52,1,0
731,2024-01-01,2024,1,1,1,0,1
732,2024-01-02,2024,1,1,1,0,0
733,2024-01-03,2024,1,1,1,0,0
734,2024-01-04,2024,1,1,1,0,0
735,2024-01-05,2024,1,1,1,0,0
736,2024-01-06,2024,1,1,1,1,0
737,2024-01-07,2024,1,1,1,1,0
738,2024-01-08,2024,1,1,2,0,0
739,2024-01-09,2024,1,1,2,0,0
740,2024-01-10,2024,1,1,2,0,0
741,2024-01-11,2024,1,1,2,0,0
742,2024-01-12,2024,1,1,2,0,0
743,2024-01-13,2024,1,1,2,1,0
744,2024-01-14,2024,1,1,2,1,0
745,2024-01-15,2024,1,1,3,0,1
746,2024-01-16,2024,1,1,3,0,0
747,2024-01-17,2024,1,1,3,0,0
748,2024-01-18,2024,1,1,3,0,0
749,2024-01-19,2024,1,1,3,0,0
750,2024-01-20,2024,1,1,3,1,0
751,2024-01-21,2024,1,1,3,1,0
752,2024-01-22,2024,1,1,4,0,0
753,2024-01-23,2024,1,1,4,0,0
754,2024-01-24,2024,1,1,4,0,0
755,2024-01-25,2024,1,1,4,0,0
756,2024-01-26,2024,1,1,4,0,0
757,2024-01-27,2024,1,1,4,1,0
758,2024-01-28,2024,1,1,4,1,0
759,2024-01-29,2024,1,1,5,0,0
760,2024-01-30,2024,1,1,5,0,0
761,2024-01-31,2024,1,1,5,0,0
762,2024-02-01,2024,1,2,5,0,0
763,2024-02-02,2024,1,2,5,0,0
764,2024-02-03,2024,1,2,5,1,0
765,2024-02-04,2024,1,2,5,1,0
766,2024-02-05,2024,1,2,6,0,0
767,2024-02-06,2024,1,2,6,0,0
768,2024-02-07,2024,1,2,6,0,0
769,2024-02-08,2024,1,2,6,0,0
770,2024-02-09,2024,1,2,6,0,0
771,2024-02-10,2024,1,2,6,1,0
772,2024-02-11,2024,1,2,6,1,0
773,2024-02-12,2024,1,2,7,0,0
774,2024-02-13,2024,1,2,7,0,0
775,2024-02-14,2024,1,2,7,0,0
776,2024-02-15,2024,1,2,7,0,0
777,2024-02-16,2024,1,2,7,0,0
778,2024-02-17,2024,1,2,7,1,0
779,2024-02-18,2024,1,2,7,1,0
780,2024-02-19,2024,1,2,8,0,1
781,2024-02-20,2024,1,2,8,0,0
782,2024-02-21,2024,1,2,8,0,0
783,2024-02-22,2024,1,2,8,0,0
784,2024-02-23,2024,1,2,8,0,0
785,2024-02-24,2024,1,2,8,1,0
786,2024-02-25,2024,1,2,8,1,0
787,2024-02-26,2024,1,2,9,0,0
788,2024-02-27,2024,1,2,9,0,0
789,2024-02-28,2024,1,2,9,0,0
790,2024-02-29,2024,1,2,9,0,0
791,2024-03-01,2024,1,3,9,0,0
792,2024-03-02,2024,1,3,9,1,0
793,2024-03-03,2024,1,3,9,1,0
794,2024-03-04,2024,1,3,10,0,0
795,2024-03-05,2024,1,3,10,0,0
796,2024-03-06,2024,1,3,10,0,0
797,2024-03-07,2024,1,3,10,0,0
798,2024-03-08,2024,1,3,10,0,0
799,2024-03-09,2024,1,3,10,1,0
800,2024-03-10,2024,1,3,10,1,0
801,2024-03-11,2024,1,3,11,0,0
802,2024-03-12,2024,1,3,11,0,0
803,2024-03-13,2024,1,3,11,0,0
804,2024-03-14,2024,1,3,11,0,0
805,2024-03-15,2024,1,3,11,0,0
806,2024-03-16,2024,1,3,11,1,0
807,2024-03-17,2024,1,3,11,1,0
808,2024-03-18,2024,1,3,12,0,0
809,2024-03-19,2024,1,3,12,0,0
810,2024-03-20,2024,1,3,12,0,0
811,2024-03-21,2024,1,3,12,0,0
812,2024-03-22,2024,1,3,12,0,0
813,2024-03-23,2024,1,3,12,1,0
814,2024-03-24,2024,1,3,12,1,0
815,2024-03-25,2024,1,3,13,0,0
816,2024-03-26,2024,1,3,13,0,0
817,2024-03-27,2024,1,3,13,0,0
818,2024-03-28,2024,1,3,13,0,0
819,2024-03-29,2024,1,3,13,0,0
820,2024-03-30,2024,1,3,13,1,0
821,2024-03-31,2024,1,3,13,1,0
822,2024-04-01,2024,2,4,14,0,0
823,2024-04-02,2024,2,4,14,0,0
824,2024-04-03,2024,2,4,14,0,0
825,2024-04-04,2024,2,4,14,0,0
826,2024-04-05,2024,2,4,14,0,0
827,2024-04-06,2024,2,4,14,1,0
828,2024-04-07,2024,2,4,14,1,0
829,2024-04-08,2024,2,4,15,0,0
830,2024-04-09,2024,2,4,15,0,0
831,2024-04-10,2024,2,4,15,0,0
832,2024-04-11,2024,2,4,15,0,0
833,2024-04-12,2024,2,4,15,0,0
834,2024-04-13,2024,2,4,15,1,0
835,2024-04-14,2024,2,4,15,1,0
836,2024-04-15,2024,2,4,16,0,0
837,2024-04-16,2024,2,4,16,0,0
838,2024-04-17,2024,2,4,16,0,0
839,2024-04-18,2024,2,4,16,0,0
840,2024-04-19,2024,2,4,16,0,0
841,2024-04-20,2024,2,4,16,1,0
842,2024-04-21,2024,2,4,16,1,0
843,2024-04-22,2024,2,4,17,0,0
844,2024-04-23,2024,2,4,17,0,0
845,2024-04-24,2024,2,4,17,0,0
846,2024-04-25,2024,2,4,17,0,0
847,2024-04-26,2024,2,4,17,0,0
848,2024-04-27,2024,2,4,17,1,0
849,2024-04-28,2024,2,4,17,1,0
850,2024-04-29,2024,2,4,18,0,0
851,2024-04-30,2024,2,4,18,0,0
852,2024-05-01,2024,2,5,18,0,0
853,2024-05-02,2024,2,5,18,0,0
854,2024-05-03,2024,2,5,18,0,0
855,2024-05-04,2024,2,5,18,1,0
856,2024-05-05,2024,2,5,18,1,0
857,2024-05-06,2024,2,5,19,0,0
858,2024-05-07,2024,2,5,19,0,0
859,2024-05-08,2024,2,5,19,0,0
860,2024-05-09,2024,2,5,19,0,0
861,2024-05-10,2024,2,5,19,0,0
862,2024-05-11,2024,2,5,19,1,0
863,2024-05-12,2024,2,5,19,1,0
864,2024-05-13,2024,2,5,20,0,0
865,2024-05-14,2024,2,5,20,0,0
866,2024-05-15,2024,2,5,20,0,0
867,2024-05-16,2024,2,5,20,0,0
868,2024-05-17,2024,2,5,20,0,0
869,2024-05-18,2024,2,5,20,1,0
870,2024-05-19,2024,2,5,20,1,0
871,2024-05-20,2024,2,5,21,0,0
872,2024-05-21,2024,2,5,21,0,0
873,2024-05-22,2024,2,5,21,0,0
874,2024-05-23,2024,2,5,21,0,0
875,2024-05-24,2024,2,5,21,0,0
876,2024-05-25,2024,2,5,21,1,0
877,2024-05-26,2024,2,5,21,1,0
878,2024-05-27,2024,2,5,22,0,1
879,2024-05-28,2024,2,5,22,0,0
880,2024-05-29,2024,2,5,22,0,0
881,2024-05-30,2024,2,5,22,0,0
882,2024-05-31,2024,2,5,22,0,0
883,2024-06-01,2024,2,6,22,1,0
884,2024-06-02,2024,2,6,22,1,0
885,2024-06-03,2024,2,6,23,0,0
886,2024-06-04,2024,2,6,23,0,0
887,2024-06-05,2024,2,6,23,0,0
888,2024-06-06,2024,2,6,23,0,0
889,2024-06-07,2024,2,6,23,0,0
890,2024-06-08,2024,2,6,23,1,0
891,2024-06-09,2024,2,6,23,1,0
892,2024-06-10,2024,2,6,24,0,0
893,2024-06-11,2024,2,6,24,0,0
894,2024-06-12,2024,2,6,24,0,0
895,2024-06-13,2024,2,6,24,0,0
896,2024-06-14,2024,2,6,24,0,0
897,2024-06-15,2024,2,6,24,1,0
898,2024-06-16,2024,2,6,24,1,0
899,2024-06-17,2024,2,6,25,0,0
900,2024-06-18,2024,2,6,25,0,0
901,2024-06-19,2024,2,6,25,0,0
902,2024-06-20,2024,2,6,25,0,0
903,2024-06-21,2024,2,6,25,0,0
904,2024-06-22,2024,2,6,25,1,0
905,2024-06-23,2024,2,6,25,1,0
906,2024-06-24,2024,2,6,26,0,0
907,2024-06-25,2024,2,6,26,0,0
908,2024-06-26,2024,2,6,26,0,0
909,2024-06-27,2024,2,6,26,0,0
910,2024-06-28,2024,2,6,26,0,0
911,2024-06-29,2024,2,6,26,1,0
912,2024-06-30,2024,2,6,26,1,0
913,2024-07-01,2024,3,7,27,0,0
914,2024-07-02,2024,3,7,27,0,0
915,2024-07-03,2024,3,7,27,0,0
916,2024-07-04,2024,3,7,27,0,1
917,2024-07-05,2024,3,7,27,0,0
918,2024-07-06,2024,3,7,27,1,0
919,2024-07-07,2024,3,7,27,1,0
920,2024-07-08,2024,3,7,28,0,0
921,2024-07-09,2024,3,7,28,0,0
922,2024-07-10,2024,3,7,28,0,0
923,2024-07-11,2024,3,7,28,0,0
924,2024-07-12,2024,3,7,28,0,0
925,2024-07-13,2024,3,7,28,1,0
926,2024-07-14,2024,3,7,28,1,0
927,2024-07-15,2024,3,7,29,0,0
928,2024-07-16,2024,3,7,29,0,0
929,2024-07-17,2024,3,7,29,0,0
930,2024-07-18,2024,3,7,29,0,0
931,2024-07-19,2024,3,7,29,0,0
932,2024-07-20,2024,3,7,29,1,0
933,2024-07-21,2024,3,7,29,1,0
934,2024-07-22,2024,3,7,30,0,0
935,2024-07-23,2024,3,7,30,0,0
936,2024-07-24,2024,3,7,30,0,0
937,2024-07-25,2024,3,7,30,0,0
938,2024-07-26,2024,3,7,30,0,0
939,2024-07-27,2024,3,7,30,1,0
940,2024-07-28,2024,3,7,30,1,0
941,2024-07-29,2024,3,7,31,0,0
942,2024-07-30,2024,3,7,31,0,0
943,2024-07-31,2024,3,7,31,0,0
944,2024-08-01,2024,3,8,31,0,0
945,2024-08-02,2024,3,8,31,0,0
946,2024-08-03,2024,3,8,31,1,0
947,2024-08-04,2024,3,8,31,1,0
948,2024-08-05,2024,3,8,32,0,0
949,2024-08-06,2024,3,8,32,0,0
950,2024-08-07,2024,3,8,32,0,0
951,2024-08-08,2024,3,8,32,0,0
952,2024-08-09,2024,3,8,32,0,0
953,2024-08-10,2024,3,8,32,1,0
954,2024-08-11,2024,3,8,32,1,0
955,2024-08-12,2024,3,8,33,0,0
956,2024-08-13,2024,3,8,33,0,0
957,2024-08-14,2024,3,8,33,0,0
958,2024-08-15,2024,3,8,33,0,0
959,2024-08-16,2024,3,8,33,0,0
960,2024-08-17,2024,3,8,33,1,0
961,2024-08-18,2024,3,8,33,1,0
962,2024-08-19,2024,3,8,34,0,0
963,2024-08-20,2024,3,8,34,0,0
964,2024-08-21,2024,3,8,34,0,0
965,2024-08-22,2024,3,8,34,0,0
966,2024-08-23,2024,3,8,34,0,0
967,2024-08-24,2024,3,8,34,1,0
968,2024-08-25,2024,3,8,34,1,0
969,2024-08-26,2024,3,8,35,0,0
970,2024-08-27,2024,3,8,35,0,0
971,2024-08-28,2024,3,8,35,0,0
972,2024-08-29,2024,3,8,35,0,0
973,2024-08-30,2024,3,8,35,0,0
974,2024-08-31,2024,3,8,35,1,0
975,2024-09-01,2024,3,9,35,1,0
976,2024-09-02,2024,3,9,36,0,1
977,2024-09-03,2024,3,9,36,0,0
978,2024-09-04,2024,3,9,36,0,0
979,2024-09-05,2024,3,9,36,0,0
980,2024-09-06,2024,3,9,36,0,0
981,2024-09-07,2024,3,9,36,1,0
982,2024-09-08,2024,3,9,36,1,0
983,2024-09-09,2024,3,9,37,0,0
984,2024-09-10,2024,3,9,37,0,0
985,2024-09-11,2024,3,9,37,0,0
986,2024-09-12,2024,3,9,37,0,0
987,2024-09-13,2024,3,9,37,0,0
988,2024-09-14,2024,3,9,37,1,0
989,2024-09-15,2024,3,9,37,1,0
990,2024-09-16,2024,3,9,38,0,0
991,2024-09-17,2024,3,9,38,0,0
992,2024-09-18,2024,3,9,38,0,0
993,2024-09-19,2024,3,9,38,0,0
994,2024-09-20,2024,3,9,38,0,0
995,2024-09-21,2024,3,9,38,1,0
996,2024-09-22,2024,3,9,38,1,0
997,2024-09-23,2024,3,9,39,0,0
998,2024-09-24,2024,3,9,39,0,0
999,2024-09-25,2024,3,9,39,0,0
1000,2024-09-26,2024,3,9,39,0,0
1001,2024-09-27,2024,3,9,39,0,0
1002,2024-09-28,2024,3,9,39,1,0
1003,2024-09-29,2024,3,9,39,1,0
1004,2024-09-30,2024,3,9,40,0,0
1005,2024-10-01,2024,4,10,40,0,0
1006,2024-10-02,2024,4,10,40,0,0
1007,2024-10-03,2024,4,10,40,0,0
1008,2024-10-04,2024,4,10,40,0,0
1009,2024-10-05,2024,4,10,40,1,0
1010,2024-10-06,2024,4,10,40,1,0
1011,2024-10-07,2024,4,10,41,0,0
1012,2024-10-08,2024,4,10,41,0,0
1013,2024-10-09,2024,4,10,41,0,0
1014,2024-10-10,2024,4,10,41,0,0
1015,2024-10-11,2024,4,10,41,0,0
1016,2024-10-12,2024,4,10,41,1,0
1017,2024-10-13,2024,4,10,41,1,0
1018,2024-10-14,2024,4,10,42,0,0
1019,2024-10-15,2024,4,10,42,0,0
1020,2024-10-16,2024,4,10,42,0,0
1021,2024-10-17,2024,4,10,42,0,0
1022,2024-10-18,2024,4,10,42,0,0
1023,2024-10-19,2024,4,10,42,1,0
1024,2024-10-20,2024,4,10,42,1,0
1025,2024-10-21,2024,4,10,43,0,0
1026,2024-10-22,2024,4,10,43,0,0
1027,2024-10-23,2024,4,10,43,0,0
1028,2024-10-24,2024,4,10,43,0,0
1029,2024-10-25,2024,4,10,43,0,0
1030,2024-10-26,2024,4,10,43,1,0
1031,2024-10-27,2024,4,10,43,1,0
1032,2024-10-28,2024,4,10,44,0,0
1033,2024-10-29,2024,4,10,44,0,0
1034,2024-10-30,2024,4,10,44,0,0
1035,2024-10-31,2024,4,10,44,0,0
1036,2024-11-01,2024,4,11,44,0,0
1037,2024-11-02,2024,4,11,44,1,0
1038,2024-11-03,2024,4,11,44,1,0
1039,2024-11-04,2024,4,11,45,0,0
1040,2024-11-05,2024,4,11,45,0,0
1041,2024-11-06,2024,4,11,45,0,0
1042,2024-11-07,2024,4,11,45,0,0
1043,2024-11-08,2024,4,11,45,0,0
1044,2024-11-09,2024,4,11,45,1,0
1045,2024-11-10,2024,4,11,45,1,0
1046,2024-11-11,2024,4,11,46,0,1
1047,2024-11-12,2024,4,11,46,0,0
1048,2024-11-13,2024,4,11,46,0,0
1049,2024-11-14,2024,4,11,46,0,0
1050,2024-11-15,2024,4,11,46,0,0
1051,2024-11-16,2024,4,11,46,1,0
1052,2024-11-17,2024,4,11,46,1,0
1053,2024-11-18,2024,4,11,47,0,0
1054,2024-11-19,2024,4,11,47,0,0
1055,2024-11-20,2024,4,11,47,0,0
1056,2024-11-21,2024,4,11,47,0,0
1057,2024-11-22,2024,4,11,47,0,0
1058,2024-11-23,2024,4,11,47,1,0
1059,2024-11-24,2024,4,11,47,1,0
1060,2024-11-25,2024,4,11,48,0,0
1061,2024-11-26,2024,4,11,48,0,0
1062,2024-11-27,2024,4,11,48,0,0
1063,2024-11-28,2024,4,11,48,0,1
1064,2024-11-29,2024,4,11,48,0,0
1065,2024-11-30,2024,4,11,48,1,0
1066,2024-12-01,2024,4,12,48,1,0
1067,2024-12-02,2024,4,12,49,0,0
1068,2024-12-03,2024,4,12,49,0,0
1069,2024-12-04,2024,4,12,49,0,0
1070,2024-12-05,2024,4,12,49,0,0
1071,2024-12-06,2024,4,12,49,0,0
1072,2024-12-07,2024,4,12,49,1,0
1073,2024-12-08,2024,4,12,49,1,0
1074,2024-12-09,2024,4,12,50,0,0
1075,2024-12-10,2024,4,12,50,0,0
1076,2024-12-11,2024,4,12,50,0,0
1077,2024-12-12,2024,4,12,50,0,0
1078,2024-12-13,2024,4,12,50,0,0
1079,2024-12-14,2024,4,12,50,1,0
1080,2024-12-15,2024,4,12,50,1,0
1081,2024-12-16,2024,4,12,51,0,0
1082,2024-12-17,2024,4,12,51,0,0
1083,2024-12-18,2024,4,12,51,0,0
1084,2024-12-19,2024,4,12,51,0,0
1085,2024-12-20,2024,4,12,51,0,0
1086,2024-12-21,2024,4,12,51,1,0
1087,2024-12-22,2024,4,12,51,1,0
1088,2024-12-23,2024,4,12,52,0,0
1089,2024-12-24,2024,4,12,52,0,0
1090,2024-12-25,2024,4,12,52,0,1
1091,2024-12-26,2024,4,12,52,0,0
1092,2024-12-27,2024,4,12,52,0,0
1093,2024-12-28,2024,4,12,52,1,0
1094,2024-12-29,2024,4,12,52,1,0
1095,2024-12-30,2024,4,12,1,0,0
1096,2024-12-31,2024,4,12,1,0,0
